cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policy,n_fiscauto,n_borrowauto,n_rep,n_lawmaking,n_execcon,n_fisccon,n_borrowcon,n_constit,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_rep,n_assembly,n_executive,n_lawmaking,n_law_a,n_law_b,n_law_c,n_law_d,n_law_e,n_law_f
395,352,18,Iceland,ISL,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,352,18,Iceland,ISL,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1994,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1995,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1996,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1997,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1998,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,1999,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2000,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2001,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2002,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2003,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2004,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2005,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2006,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2007,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2008,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2009,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,372,19,Ireland,IRL,2010,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1950,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1951,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1952,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1953,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1954,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1955,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1956,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1957,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1958,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1959,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1960,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1961,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1962,2.3,1.4,1.1,1.3,3.5,0.0,0.0,0.1,0.0,0.3,9.6,0.4,10.0,,3.5,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1963,2.3,1.5,1.2,1.3,3.6,0.0,0.0,0.2,0.0,0.3,9.8,0.5,10.3,,3.6,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1964,2.3,1.5,1.2,1.3,3.6,0.0,0.0,0.2,0.0,0.3,9.8,0.5,10.3,,3.6,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1965,2.3,1.5,1.2,1.3,3.6,0.0,0.0,0.2,0.0,0.3,9.8,0.5,10.3,,3.6,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1966,2.3,1.5,1.2,1.3,3.6,0.0,0.0,0.2,0.0,0.3,9.8,0.5,10.3,,3.6,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1967,2.3,1.5,1.2,1.3,3.6,0.0,0.0,0.2,0.0,0.3,9.8,0.5,10.3,,3.6,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1968,2.3,1.5,1.2,1.3,3.6,0.0,0.0,0.2,0.0,0.3,9.8,0.5,10.3,,3.6,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1969,2.3,1.5,1.2,1.3,3.6,0.0,0.0,0.2,0.0,0.3,9.8,0.5,10.3,,3.6,2.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1970,4.0,1.5,1.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,16.6,0.5,17.1,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1971,4.0,1.5,1.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,16.6,0.5,17.1,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1972,4.0,2.3,1.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,17.5,0.5,18.0,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1973,4.0,2.3,1.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,17.5,0.5,18.0,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1974,4.0,2.3,0.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,16.5,0.5,17.0,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1975,4.0,2.3,0.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,16.5,0.5,17.0,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1976,4.0,2.3,0.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,16.5,0.5,17.0,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1977,4.0,3.2,0.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,17.4,0.5,17.9,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1978,4.0,3.2,0.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,17.4,0.5,17.9,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1979,4.0,3.2,0.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,17.4,0.5,17.9,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1980,4.0,3.2,0.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,17.4,0.5,17.9,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,380,20,Italy,ITA,1981,4.0,3.2,0.2,3.0,7.0,0.0,0.0,0.2,0.0,0.3,17.4,0.5,17.9,,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
